"Academic Yr","Year Term","Semester","Ungrad Grad","Entry Status","College/School","Academic Division","Academic Department","Major Short Nm","Student Headcount",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Math & Phys Sciences Div","Mathematics","Mathematics","158",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Math & Phys Sciences Div","Physics","Physics","178",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","African American Studies","African American Studies","12",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Anthropology","Anthropology","95",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Economics","Economics","1027",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Ethnic Studies","Asian Am & Asian Diasp St","11",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Ethnic Studies","Chicano Studies","20",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Ethnic Studies","Ethnic Studies","88",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Ethnic Studies","Native American Studies","3",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Gender & Womens Studies","Gender & Womens Studies","36",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Geography","Geography","59",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","History","History","150",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Interdisc Social Science Pgms","Asian Studies","6",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Interdisc Social Science Pgms","Asian Studies - China","9",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Interdisc Social Science Pgms","Asian Studies - Japan","3",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Interdisc Social Science Pgms","Cognitive Science","548",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Interdisc Social Science Pgms","Development Studies","37",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Interdisc Social Science Pgms","Global Studies","16",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Interdisc Social Science Pgms","Latin American Studies","12",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Interdisc Social Science Pgms","Middle Eastern Studies","9",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Interdisc Social Science Pgms","Peace & Conflict Studies","76",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Interdisc Social Science Pgms","Political Economy","220",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Linguistics","Linguistics","74",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Political Science","Political Science","591",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Psychology","Psychology","236",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Sociology","Sociology","262",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Undeclared","L&S Undeclared","Letters & Sci Undeclared","8736",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Undergrad Studies Division","UG Interdisciplinary Studies","American Studies","85",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Undergrad Studies Division","UG Interdisciplinary Studies","Interdisciplinary Studies","91",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Undergrad Studies Division","UG Interdisciplinary Studies","Media Studies","326",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Haas School of Business","Haas School of Business","Business","Business Administration","501",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Ag & Resource Econ & Pol","Environ Econ & Policy","235",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Env Sci, Policy, & Mgmt","Conserv & Resource Stds","154",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Env Sci, Policy, & Mgmt","Eco Mgmt & For-Forestry","1",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Env Sci, Policy, & Mgmt","Eco Mgmt & For-Nat Res Mgmt","6",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Env Sci, Policy, & Mgmt","Environmental Sciences","242",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Env Sci, Policy, & Mgmt","Forestry & Natural Resources","33",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Env Sci, Policy, & Mgmt","Molecular Environ Biology","279",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Env Sci, Policy, & Mgmt","Society and Environment","144",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Nutritional Sciences & Tox","Nut Sci-Physio & Metabol","78",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Nutritional Sciences & Tox","Nutritional Sci-Dietetics","34",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Nutritional Sciences & Tox","Nutritional Sci-Toxicology","28",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Nutritional Sciences & Tox","Nutritional Science","84",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Other Clg of Natural Res Pgms","CNR Undeclared","288",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Plant & Microbial Biology","Genetics & Plant Biology","40",""
"2017-18","2018 Spring","Spring","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Plant & Microbial Biology","Microbial Biology","74",""
"2017-18","2018 Spring","Spring","Undergraduate","Other","Clg of Chemistry","Clg of Chemistry","Chemistry","Chemical Biology","1",""
"2017-18","2018 Spring","Spring","Undergraduate","Other","Clg of Chemistry","Clg of Chemistry","Chemistry","Chemistry","2",""
"2017-18","2018 Spring","Spring","Undergraduate","Other","Clg of Letters & Science","L&S Undeclared","L&S Undeclared","Letters & Sci Undeclared","1",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Chemistry","Clg of Chemistry","Chem & Biomolecular Eng","Chem Eng/MSE Joint Major","4",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Chemistry","Clg of Chemistry","Chem & Biomolecular Eng","Chem Eng/NE Joint Major","1",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Chemistry","Clg of Chemistry","Chem & Biomolecular Eng","Chemical Engineering","73",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Chemistry","Clg of Chemistry","Chemistry","Chemical Biology","25",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Chemistry","Clg of Chemistry","Chemistry","Chemistry","41",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Comp Data Sci & Soc","Clg of Comp Data Sci & Soc","Elec Eng & Computer Sci - CDSS","CDSS Computer Science","72",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Comp Data Sci & Soc","Clg of Comp Data Sci & Soc","Statistics","Statistics","93",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Bioengineering","Bioengineering","15",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Civil & Environmental Eng","Civil Engineering","45",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Electrical Eng & Computer Sci","Electrical Eng & Comp Sci","196",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Engineering Science","Energy Engineering","3",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Engineering Science","Eng Math & Statistics","3",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Engineering Science","Engineering Physics","4",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Engineering Science","Environmental Eng Science","2",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Industrial Eng & Ops Research","Industrial Eng & Ops Rsch","18",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Materials Science & Eng","Materials Science & Eng","12",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Mechanical Engineering","Mechanical Engineering","116",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Nuclear Engineering","Nuclear Engineering","20",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Environmental Design","Clg of Environmental Design","Architecture","Architecture","139",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Environmental Design","Clg of Environmental Design","City & Regional Planning","Urban Studies","21",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Environmental Design","Clg of Environmental Design","Inst of Urban & Reg Dev Pgms","Sustainable Environ Dsgn","12",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Environmental Design","Clg of Environmental Design","Landscape Arch & Env Plan","Landscape Architecture","11",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Environmental Design","Clg of Environmental Design","Other Env Design Programs","CED Individual Major","2",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Administered Programs","L&S Chemistry","L&S Chemistry","5",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Administered Programs","L&S Envir Econ & Policy","L&S Environ Econ & Policy","2",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Administered Programs","L&S Legal Studies","L&S Legal Studies","98",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Administered Programs","L&S Public Health","L&S Public Health","34",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Administered Programs","L&S Social Welfare","L&S Social Welfare","87",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","Ancient Greek & Roman Studies","Classical Civilizations","7",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","Ancient Greek & Roman Studies","Classical Languages","1",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","Art Practice","Art","61",""
"2017-18","2018 Spring","Spring","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","Comparative Literature","Comparative Literature","34",""
